duration_hours,duration_days,pr_number,pr_id,state,merged,draft,created_at,closed_at,merged_at,updated_at,ready_for_review_time,workflow_start_time,author_login,author_id,merged_by_login,reviewer_count,reviewers,additions,deletions,changed_files,commits,total_lines_changed,comments,review_comments,review_count,review_approved_count,review_commented_count,review_changes_requested_count,review_dismissed_count,first_review_time,first_approval_time,time_to_first_review_hours,time_to_first_approval_hours,timeline_event_count,commit_count_timeline,comment_count_timeline,review_requested_count,title,body,title_length,body_length,repo_language
97.69944444444444,4.070810185185185,563,2923992281,closed,True,False,2025-10-17T11:04:03Z,2025-10-21T12:46:01Z,2025-10-21T12:46:01Z,2025-10-21T12:46:03Z,,2025-10-17T11:04:03+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],41,14,1,2,55,2,0,3,2,1,0,0,2025-10-18T09:42:35+00:00,2025-10-20T07:13:02+00:00,22.642222222222223,68.14972222222222,15,2,2,5,"14188971 FE: Optional polje ""Opis lokacije""","# Description

Dodan je checkbox ""Prikaži opis lokacije"". Kad je checkiran otvori se polje opis lokacije i u formi i u readOnly modu. Prilagođen css preko klasa da checkbox izgleda pristojno. Dodan novi state hook koji prati checkbox i na temelju njega prikazuje textarea za opis lokacije.

## Merge commit message

Added showLocationDescription checkbox

Task: [14188971](https://app.productive.io/50657-29/tasks/task/14188971)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [X] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",43,822,TypeScript
27.743333333333332,1.1559722222222222,564,2924066943,closed,True,False,2025-10-17T11:25:23Z,2025-10-18T15:09:59Z,2025-10-18T15:09:59Z,2025-10-18T15:10:00Z,,2025-10-17T11:25:23+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],2,2,1,1,4,0,0,1,1,0,0,0,2025-10-18T09:43:11+00:00,2025-10-18T09:43:11+00:00,22.296666666666667,22.296666666666667,10,1,0,5,14041354 FE: No toast on user update,"# Description

Maka sam context.toastId, mislim da smo ga prije koristili za uklanjanje toasta pa zaboravili maknit

## Merge commit message

Fixed no toast on user update

Task: [14041354](https://app.productive.io/50657-29/tasks/task/14041354)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",36,639,TypeScript
95.895,3.995625,565,2924255216,closed,True,False,2025-10-17T12:17:23Z,2025-10-21T12:11:06Z,2025-10-21T12:11:05Z,2025-10-21T12:11:07Z,,2025-10-17T12:17:23+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],15,0,1,2,15,1,0,3,2,1,0,0,2025-10-18T09:43:43+00:00,2025-10-20T07:08:09+00:00,21.43888888888889,66.84611111111111,14,2,1,5,14279698 FE: Internal status notification map,"# Description

Dodano mapiranje ""internalStatus"" polja u processedHistory funkciji.

## Merge commit message

Mapped internalStatus field in processedHistory

Task: [14279698](https://app.productive.io/50657-29/tasks/task/14279698)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",45,625,TypeScript
31.0925,1.2955208333333335,566,2928891319,closed,True,False,2025-10-20T07:34:10Z,2025-10-21T14:39:43Z,2025-10-21T14:39:43Z,2025-10-21T14:39:46Z,,2025-10-20T07:34:10+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],350,77,13,6,427,2,6,9,4,5,0,0,2025-10-20T07:35:02+00:00,2025-10-20T08:02:20+00:00,0.014444444444444444,0.46944444444444444,24,6,2,5,14268042 FS: notifications filter,"# Description

Dodano je filtriranje notifikacija tako da je kreirana postavka ""Samo sistemske notifikacija"" koja je uključena po defaultu. Originalno sam napravia da se filtrira dropdown, notifications page, i ne pokazuje toast ako su u pitanju sistemske notifikacije međutim poslije sam došao do informacije da filtriramo samo na page-u pa sam ostavio samo na page-u. Napravljene su sljedeće promjene:
- Dodana NotificationsFilter komponenta po uzoru na ostale filter komponente
- Prilagođeno filtriranje notifikacija tako da s FE šaljemo ""systemOnly"" param
- Dodano BE filtriranje pomoću ""systemOnly"" parama
- U badge-u u notifikacijama dodan broj sistemskih notifikacija
- U dropdownu i dalje vidimo zadnjih 5 notifikacija bez obzira na pošiljatelja

## Merge commit message

Added system notification filtering feature, adjusted code
Removed filtering settings from notification dropdown, added filtering only on notifications page, added system notification count to badge

Task: [14268042](https://app.productive.io/50657-29/projects/768565/tasks/task/14268042)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [X] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",33,1468,TypeScript
192.8675,8.036145833333334,567,2929191226,closed,True,False,2025-10-20T09:30:23Z,2025-10-28T10:22:26Z,2025-10-28T10:22:26Z,2025-10-28T10:22:28Z,2025-10-22T11:19:03Z,2025-10-20T09:30:23+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],1059,478,40,53,1537,0,31,14,1,13,0,0,2025-10-22T11:24:56+00:00,2025-10-25T15:50:04+00:00,49.909166666666664,126.32805555555555,73,53,0,8,14216549 FS: Migracija client podataka,"# Description

promjene strukture:
- client polja iz event tablice prebacena u User tablicu
- dodana relacija Client u Event tablicu umjesto svih client polja
- lozinka i email opcionalni u User tablici (klijenti nece imati lozinke a dosada ni email klijenta nije bia obavezan kad bi se upisiva u eventu)

dodana migracijska skripta: 
- migrirani client podaci iz eventa u svoju user tablicu na nacin da se kreiraju klijenti u User tablici 
- izbjegavamo duplikate po emailu, ako su dva eventa imali clientEmail isti kreirace se jedan klijent i oba eventa pridruziti njegov clientId
- migrirane event promjene tako da client polja se prebace u zasebne promjene klijenta

mapiranje imena klijenta u event promjenama (potrebno za slucaj kada se eventu promjeni clientId pa da se dohvati taj klijent i ispise njegovo ime a ne ID, isto ko sta smo radili za service)

updateani tipovi

flow kreiranja eventa (triba smislit bolji nacin i najvjerojatnije odvojit klijent i event formu):
- kreiranjem eventa se poziva upsert klijenta(ako je popunjen klijentov email u event formi provjeravamo da li vec postoji da ne radimo duplikate, ako postoji koristimo njega, ako ne postoji kreiramo novog klijenta)
- prilikom promjene eventa mozemo klijentove podatke mijenjati, gledamo email kao identifikator
- ako kroz event formu mijenjamo podatke klijenta sa emailom npr: [ivo@unist.hr](mailto:ivo@unist.hr) azurirat cemo tog klijenta i na svim ostalim eventovima gdje je taj klijent
- kada prebacimo klijentov email u event formi iz npr: [ivo@unist.hr](mailto:ivo@unist.hr) u [maja@unist.hr](mailto:maja@unist.hr) ako postoji dohvacamo vec postojeceg klijenta, ako ne postoji kreiramo novog sa tim mailom (ne updateamo [ivo@unist.hr](mailto:ivo@unist.hr))
- ako mijenjamo kroz event formu klijenta bez emaila updateamo tocno njega (ne kreiramo novog)

updateani raw queriji

kako je u formi puno ime klijenta a u tablici imamo odvojeno ime i prezime spaja sam ime i prezime (nebi bilo lose u formi odvojit ime i prezime)

u event formi je bia problem sa klijent poljima jer su atributi objekta pa san poravna to samo za formu da se koristi ko da su polja samog eventa pa se na submit salje u pravilnom obliku

updateani validatori

tldr: opci kaos, treba bolje smislit sta i kako sa klijentom u event formi, ovako imamo prakticki 2 forme u jednoj a svaka radi zasebnu stvar

## Merge commit message

Migrate client data from event to user table.

Task: [14216549](https://app.productive.io/50657-29/projects/768565/tasks/task/14216549)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",38,2945,TypeScript
97.32583333333334,4.055243055555556,568,2929953142,closed,True,False,2025-10-20T14:01:43Z,2025-10-24T15:21:16Z,2025-10-24T15:21:16Z,2025-10-24T15:21:18Z,2025-10-21T13:48:31Z,2025-10-20T14:01:43+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],361,16,15,11,377,0,2,1,1,0,0,0,2025-10-22T08:14:04+00:00,2025-10-22T08:14:04+00:00,42.20583333333333,42.20583333333333,22,11,0,5,14216309 FE: Izmjena lozinke,"# Description

Napravljena je nova, neovisna i generička forma za izmjenu lozinke. ID i lozinka se šalju na postojeći PATCH endpoint. Napravljene su sljedeće izmjene:
- Maknuta polja lozinke na editu
- Ažuriran FormUserType i user forma da je pogodna za kreiranje i uređivanje zaposlenika
- Dodana zasebna validacija za restart lozinke
- Dodana nova stavka u dropdown zaposlenika i pokraj gumba ""Uredi"" na pregledu zaposlenika
- Dodana change-password podruta /dashboard ruti

<img width=""1700"" height=""206"" alt=""image"" src=""https://github.com/user-attachments/assets/ee5f08d7-5d91-4591-b095-f17bc3a8cdb7"" />

<img width=""894"" height=""860"" alt=""image"" src=""https://github.com/user-attachments/assets/2b776191-b505-4750-a28f-2f37be911270"" />

<img width=""1919"" height=""866"" alt=""image"" src=""https://github.com/user-attachments/assets/e86c707b-e9fc-40d4-a123-2b1efe563755"" />


## Merge commit message

Created change password form

Task: [14216309](https://app.productive.io/50657-29/tasks/task/14216309)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [X] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",28,1409,TypeScript
240.3111111111111,10.012962962962963,569,2930134539,closed,True,False,2025-10-20T14:55:53Z,2025-10-30T15:14:33Z,2025-10-30T15:14:33Z,2025-10-30T15:14:36Z,,2025-10-20T14:55:53+00:00,[user_7],7,[user_7],1,[user],23,0,4,3,23,0,3,4,1,3,0,0,2025-10-20T20:18:17+00:00,2025-10-20T20:18:27+00:00,5.373333333333333,5.376111111111111,11,3,0,1,13966236-fe-google-analytics,"# Description

Dodan i inicializiran react-ga4 paket, kreiran i aktiviran custom hook za automatsko pracenje svih promjena ruta u aplikaciji

## Merge commit message

chore: added ga4


Task: 13966236

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [ ] Self code review
- [ ] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",28,595,TypeScript
0.14333333333333334,0.0059722222222222225,570,2933783205,closed,True,False,2025-10-21T15:07:35Z,2025-10-21T15:16:12Z,2025-10-21T15:16:11Z,2025-10-22T10:44:08Z,,2025-10-21T15:07:35+00:00,[user_3],3,[user_3],1,[user],1,1,1,1,2,0,0,0,0,0,0,0,,,,,7,1,0,1,14301595 FE: Meni narudžbe i procijenjena vrijednost narudžbe,"# Description

Skriveno polje za meni narudžbe (procijenjena vrijednost je već bila skrivena)

## Merge commit message

Hid orderMenu field

Task: [14301595](https://app.productive.io/50657-29/tasks/task/14301595)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [X] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",61,607,TypeScript
170.2188888888889,7.092453703703704,571,2936736720,closed,True,False,2025-10-22T11:01:06Z,2025-10-29T13:14:14Z,2025-10-29T13:14:14Z,2025-10-29T13:14:15Z,,2025-10-22T11:01:06+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],1136,22,25,16,1158,4,16,8,1,7,0,0,2025-10-23T07:35:21+00:00,2025-10-29T12:38:39+00:00,20.570833333333333,169.62583333333333,36,16,4,7,14216383 FE: Klijent,"# Description

Dodana je nova stranica ""Klijenti"" koja se nalazi uz postojeći stranicu ""Zaposlenici"" u postavakama. Cijela funkcionalnost se temelji na postojećoj ""Zaposlenici"" formi, rutama, logici itd... razlika je samo u podacima koje šaljemo/primamo.

Napravljene su sljedeće izmjene:
- Kreirane nove rute /clients, /client-create, /client-edit, /client
- Kreirane ClientsLayout, ClientsPage, ClientCreate, ClientEdit komponente koje rade samo s UserType.CLIENT
- Kreirana ClientForm forma koja radi samo sa sljedećim podacima: ime, prezime, tvrtka, porezni broj tvrtke, email i kontakt broj i na kreiranju i na uređivanju
- Dodan useClientForm
- Prilagođeni tipovi i kreiranje inicijalnih vrijednosti client forme

<img width=""1918"" height=""774"" alt=""image"" src=""https://github.com/user-attachments/assets/b5290ec8-3701-4d40-a1b8-904b115d3b26"" />

<img width=""1916"" height=""834"" alt=""image"" src=""https://github.com/user-attachments/assets/23c97092-c37a-4b77-9c87-8fde5cc8816a"" />


## Merge commit message

Added /clients route, pages, form, adjusted code

Task: [14216383](https://app.productive.io/50657-29/tasks/task/14216383)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [X] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",20,1540,TypeScript
48.67166666666667,2.0279861111111113,572,2939503916,closed,True,False,2025-10-23T07:58:38Z,2025-10-25T08:38:56Z,2025-10-25T08:38:56Z,2025-10-25T08:38:58Z,,2025-10-23T07:58:38+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],196,119,11,8,315,0,7,3,1,2,0,0,2025-10-23T08:28:36+00:00,2025-10-24T16:48:09+00:00,0.49944444444444447,32.82527777777778,20,8,0,6,14301052 FS: način isporuke dropdown,"# Description

Dodan je novi dropdown ""Način isporuke"" po uzoru na ostale dropdowne u formi. Napravljene su sljedeće izmjene:
- Dodana migracijska skripta za migraciju postojećih podataka za način isporuke
- Dodan enum i mapa za deliveryMethod
- Dodana polja deliveryMethod i deliveryMethodOther u schemu, tipove, formu, validacije...
- Popravljen kod za generiranje metadata u google kalendaru
- Dodana mapa u processedHistory funckiju da bi se promjene prikazivale ispravno

<img width=""717"" height=""103"" alt=""image"" src=""https://github.com/user-attachments/assets/698da4ce-2557-4c0a-80c6-fa98acf91089"" />

   
## Merge commit message

Added delivery method dropdown, validation, inputs, changes history adjusted and cleaned up code

Task: [14301052](https://app.productive.io/50657-29/tasks/task/14301052)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [X] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",36,1210,TypeScript
22.779444444444444,0.9491435185185185,573,2940261248,closed,True,False,2025-10-23T12:19:44Z,2025-10-24T11:06:30Z,2025-10-24T11:06:30Z,2025-10-24T11:06:32Z,,2025-10-23T12:19:44+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],3,1,1,2,4,0,0,1,1,0,0,0,2025-10-24T11:06:03+00:00,2025-10-24T11:06:03+00:00,22.771944444444443,22.771944444444443,11,2,0,5,14365826 BE (Bug): Internal status migracija,"# Description

popravak internal status migracije
greska je bila sta se doda internal status stupac odma sa not null constraintom, a u bazi vec ima podataka pa padne jer ga defaulta na null
fix: dodat stupac bez constrainta -> migrirat podatke -> stavit constraint

## Merge commit message

Fix internal status data migration.

Task: [14365826](https://app.productive.io/50657-29/projects/768565/tasks/task/14365826)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",44,812,TypeScript
31.6925,1.3205208333333334,574,2943527098,closed,True,False,2025-10-24T07:56:46Z,2025-10-25T15:38:19Z,2025-10-25T15:38:19Z,2025-10-25T15:38:20Z,,2025-10-24T07:56:46+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],52,2,8,1,54,0,0,1,1,0,0,0,2025-10-25T15:36:39+00:00,2025-10-25T15:36:39+00:00,31.664722222222224,31.664722222222224,10,1,0,5,14235813 BE: POST ID,"# Description

dodan interceptor koji provjerava je li ID prisutan u request body, ako je prisutan baca Bad Request
dodano na svim POST endpointovima

## Merge commit message

Forbid ID field in requests for entity creation.

Task: [14235813](https://app.productive.io/50657-29/projects/768565/tasks/task/14235813)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",20,709,TypeScript
0.10722222222222222,0.0044675925925925924,575,2950737545,closed,True,False,2025-10-27T12:17:50Z,2025-10-27T12:24:16Z,2025-10-27T12:24:16Z,2025-10-27T12:24:18Z,,2025-10-27T12:17:50+00:00,[user_2],2,[user_2],1,[user_3],0,28,1,1,28,0,0,1,1,0,0,0,2025-10-27T12:18:37+00:00,2025-10-27T12:18:37+00:00,0.013055555555555556,0.013055555555555556,5,1,0,0,Quickfix FE: Duplicate service field in event form,"# Description

Summarize what changed and why. Help readers understand the impact of your changes.

Always attach a video or screenshot showing the update. If possible, include before and after comparisons.

## Merge commit message

Briefly summarize what changed in this update using non-technical language. Keep it short (about 1-2 sentences); this will be shown to customers.

Task: [TASK_ID](https://trello.com/c/TASK_ID)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [ ] Self code review
- [ ] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",50,821,TypeScript
25.6325,1.0680208333333334,576,2954569681,closed,True,False,2025-10-28T10:15:04Z,2025-10-29T11:53:01Z,2025-10-29T11:53:01Z,2025-10-29T11:53:03Z,,2025-10-28T10:15:04+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],140,68,3,6,208,0,5,4,1,3,0,0,2025-10-28T17:09:33+00:00,2025-10-29T11:46:55+00:00,6.908055555555555,25.530833333333334,17,6,0,6,14200082 FE: Status otkazano,"# Description

Kreiran status otkazano na FE. Napravljene su sljedeće izmjene:
- Dodan status otkazano u izborniku statusa
- Čišćenje polja prilikom mijenjanja statusa iz Otkazano/Odbijeno u nešto drugo
- Ime labele za razlog odbijanja/otkazivanja dodan kondicionalno
- Ubačen VITE_FLAG_CANCELLATION_STATUS env, ako je true status se nudi u izborniku, inače ne
- Pojednostavljena isRejectionReasonVisible funkcija
- Dodani testovi za EventForm komponentu, testiranje opcija statusa (mock preko vi.stubEnv)

## Merge commit message

Added cancelled status on FE
Fixed label check and added cancelled on tooltip
Added unit tests for EventForm to test statuses

Task: [14200082](https://app.productive.io/50657-29/tasks/task/14200082)

## Type of change

- [ ] :bug: Bug fix
- [ ] :building_construction: New feature
- [X] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",28,1133,TypeScript
19.73138888888889,0.8221412037037038,577,2956316963,closed,True,False,2025-10-28T18:25:31Z,2025-10-29T14:09:24Z,2025-10-29T14:09:24Z,2025-10-29T14:09:26Z,,2025-10-28T18:25:31+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],71,9,2,2,80,0,0,1,1,0,0,0,2025-10-29T12:32:31+00:00,2025-10-29T12:32:31+00:00,18.116666666666667,18.116666666666667,12,2,0,5,14503663 BE (Bug): Google kalendar polja,"# Description

updatedAt i permanentlyDeletedAt izbaceni iz google kalendar eventa
primjetia san da ima jos par stvari koje su krive npr: za klijenta pokaze njegov ID umisto imena i prezimena pa san tamo di je falilo selecta i clienta u event repou da se uvik dobavi i klijent
dodano i mapiranje za internalStatus polje

## Merge commit message

Remove unnecessary fields from event in google calendar and show clients company name or full name.

Task: [14503663](https://app.productive.io/50657-29/projects/768565/tasks/task/14503663)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",40,931,TypeScript
26.842777777777776,1.118449074074074,578,2957991832,closed,True,False,2025-10-29T08:07:51Z,2025-10-30T10:58:25Z,2025-10-30T10:58:25Z,2025-10-30T10:58:27Z,2025-10-29T09:14:24Z,2025-10-29T08:07:51+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],220,102,18,12,322,0,7,3,1,2,0,0,2025-10-30T10:00:50+00:00,2025-10-30T10:56:50+00:00,25.883055555555554,26.816388888888888,24,12,0,5,14504712 BE (Bug): Event service/client notifikacija,"# Description

bug: notifikacije nisu dobavljale formitarane promjene (npr. promjena eventovog clientIda bi u notifikaciji prikazala promjenu iz jednog IDa u drugi umjesto promjenu jednog klijenta u drugi po imenu, ista tvar za serviceId)

fix: notification module importa changes module i dobavlja relateane promjene iz changes servicea jer se tamo obavlja formatiranje (iz raw querya u notification repou maknuto dohvacanje promjena)

dodatne promjene:
-  polako se gradi veliki kupus circular dependencya, changes ima vec circular dependency sa event, user, product modulima, a sad kako san triba importat changes u notification moduleu dobili smo novi circular jer event, user, product moduli importaju notification module: notification -> changes -> event -> notification
- updatean Change tip
- popravljeno cachiranje na event, user i product repozitorijima (specificno tamo di se dobavlja cache pa prolazia kroz niz da dobavi one koji mu tribaju): kako se koristilo (nesto ?? []).find imali bi [] ako je cache prazan pa bi se provjeria response samo sa ifom, a ako je [] bit ce true i vratit ce nista umisto da querya bazu

## Merge commit message

Show related clients and services in notifications of event changes.

Task: [14504712](https://app.productive.io/50657-29/projects/768565/tasks/task/14504712)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",52,1715,TypeScript
0.32416666666666666,0.013506944444444445,579,2958519760,closed,True,False,2025-10-29T11:01:08Z,2025-10-29T11:20:35Z,2025-10-29T11:20:35Z,2025-10-29T11:20:37Z,,2025-10-29T11:01:08+00:00,[user_2],2,[user_2],1,[user_3],30,0,1,1,30,0,0,1,1,0,0,0,2025-10-29T11:19:45+00:00,2025-10-29T11:19:45+00:00,0.31027777777777776,0.31027777777777776,6,1,0,1,Quickfix: Select fields in users getByIds,"# Description

dohvacali smo sva polja usera na getByIds, odabra san samo polja koja tribaju

## Merge commit message

Select fields when getting users.

Task: [TASK_ID](https://trello.com/c/TASK_ID)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",41,593,TypeScript
43.59777777777778,1.8165740740740741,580,2958606239,closed,False,True,2025-10-29T11:28:44Z,2025-10-31T07:04:36Z,,2025-10-31T07:04:39Z,,2025-10-29T11:28:44+00:00,[user_2],2,,0,,148,12,12,6,160,0,0,0,0,0,0,0,,,,,8,6,0,0,14365275 BE: Contact tablica,"# Description

Summarize what changed and why. Help readers understand the impact of your changes.

Always attach a video or screenshot showing the update. If possible, include before and after comparisons.

## Merge commit message

Briefly summarize what changed in this update using non-technical language. Keep it short (about 1-2 sentences); this will be shown to customers.

Task: [14365275](https://app.productive.io/50657-29/projects/768565/tasks/task/14365275)

## Type of change

- [ ] :bug: Bug fix
- [X] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [X] :back: Backend
- [ ] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",28,864,TypeScript
0.24833333333333332,0.010347222222222221,581,2960549407,closed,True,False,2025-10-29T20:18:08Z,2025-10-29T20:33:03Z,2025-10-29T20:33:02Z,2025-10-29T20:33:04Z,,2025-10-29T20:18:08+00:00,[user_3],3,[user_3],0,,29,0,1,1,29,0,0,0,0,0,0,0,,,,,6,1,0,0,Quickfix: Restore event service field,"# Description

Slučajno smo mismatchali @[user_2] i ja kod brisanja duplog polja usluge pa su bila obrisana oba.

## Merge commit message

Restored service field in EventForm

Task: [TASK_ID](https://trello.com/c/TASK_ID)

## Type of change

- [X] :bug: Bug fix
- [ ] :building_construction: New feature
- [ ] :wrench: Update to an existing feature
- [ ] :axe: Refactor / Cleanup

## Apps

- [ ] :back: Backend
- [X] :front: Frontend

# Checklist:

- [X] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout
",37,615,TypeScript
